accident_year,incurred_date,claim_id,policy_id,development_month,incurred_loss,development_date
2024,2024-02-08,1,5002.0,9,2.4718392666183555,2024-11-08
2024,2024-02-08,1,5002.0,6,1.8459931187364775,2024-08-08
2024,2024-02-08,1,5002.0,3,1.4453789580489793,2024-05-08
2024,2024-02-08,1,5002.0,0,0.7908268849879958,2024-02-08
2024,2024-02-08,1,3648.0,18,4.024424476121775,2025-08-08
2024,2024-02-08,1,3648.0,15,3.8303492726370894,2025-05-08
2024,2024-02-08,1,3648.0,12,3.283327104428974,2025-02-08
2024,2024-02-08,1,3648.0,9,2.582504742508756,2024-11-08
2024,2024-02-08,1,3648.0,6,2.0604324901522255,2024-08-08
2024,2024-02-08,1,3648.0,3,1.2100970850941928,2024-05-08
2024,2024-02-08,1,3648.0,0,0.6665908093267519,2024-02-08
2024,2024-02-09,1,1988.0,18,4.583985674622975,2025-08-09
2024,2024-02-09,1,1988.0,15,4.195015966742519,2025-05-09
2024,2024-02-09,1,1988.0,12,3.8964846883517112,2025-02-09
2024,2024-02-09,1,1988.0,9,3.912330956592124,2024-11-09
2024,2024-02-09,1,1988.0,6,3.2274195043865417,2024-08-09
2024,2024-02-09,1,1988.0,3,1.9570753762581425,2024-05-09
2024,2024-02-09,1,1988.0,0,0.9094692894706022,2024-02-09
2024,2024-02-09,1,2006.0,18,4.129442072609333,2025-08-09
2024,2024-02-09,1,2006.0,15,4.112090725130607,2025-05-09
2024,2024-02-09,1,2006.0,12,3.957219650184718,2025-02-09
2024,2024-02-09,1,2006.0,9,3.5524299308549896,2024-11-09
2024,2024-02-09,1,2006.0,6,2.6836636837189625,2024-08-09
2024,2024-02-09,1,2006.0,3,1.492511590640009,2024-05-09
2024,2024-02-09,1,2006.0,0,0.7625821015894766,2024-02-09
2024,2024-02-09,2,2006.0,18,3.6085943601444894,2025-08-09
2024,2024-02-09,2,2006.0,15,3.5649895293751,2025-05-09
2024,2024-02-09,2,2006.0,12,3.3915745796577257,2025-02-09
2024,2024-02-09,2,2006.0,9,2.7614892995761946,2024-11-09
2024,2024-02-09,2,2006.0,6,2.0416253249950493,2024-08-09
2024,2024-02-09,2,2006.0,3,1.3462914217855533,2024-05-09
2024,2024-02-09,2,2006.0,0,0.7094697228211977,2024-02-09
2024,2024-02-09,1,9019.0,18,5.199870051321821,2025-08-09
2024,2024-02-09,1,9019.0,15,5.563251202299059,2025-05-09
2024,2024-02-09,1,9019.0,12,6.073650456199093,2025-02-09
2024,2024-02-09,1,9019.0,9,5.509555721560229,2024-11-09
2024,2024-02-09,1,9019.0,6,4.210714847689194,2024-08-09
2024,2024-02-09,1,9019.0,3,3.4526141360388154,2024-05-09
2024,2024-02-09,1,9019.0,0,1.7026675738491697,2024-02-09
2024,2024-02-09,1,8538.0,18,2.9836139047421573,2025-08-09
2024,2024-02-09,1,8538.0,15,2.91548610376042,2025-05-09
2024,2024-02-09,1,8538.0,12,2.438561776443245,2025-02-09
2024,2024-02-09,1,8538.0,9,2.1400236389792924,2024-11-09
2024,2024-02-09,1,8538.0,6,2.0248559327265228,2024-08-09
2024,2024-02-09,1,8538.0,3,1.6650877966883517,2024-05-09
2024,2024-02-09,1,8538.0,0,0.9798650666072639,2024-02-09
2024,2024-02-09,1,9180.0,18,2.978288963494433,2025-08-09
2024,2024-02-09,1,9180.0,15,3.3185941601491926,2025-05-09
2024,2024-02-09,1,9180.0,12,3.402120284614307,2025-02-09
2024,2024-02-09,1,9180.0,9,3.2072299094312045,2024-11-09
2024,2024-02-09,1,9180.0,6,2.565838925675454,2024-08-09
2024,2024-02-09,1,9180.0,3,1.962752973991507,2024-05-09
2024,2024-02-09,1,9180.0,0,1.1338449765804894,2024-02-09
2024,2024-02-09,1,4179.0,18,4.24276203818228,2025-08-09
2024,2024-02-09,1,4179.0,15,4.776634013975552,2025-05-09
2024,2024-02-09,1,4179.0,12,4.761209858469774,2025-02-09
2024,2024-02-09,1,4179.0,9,4.071908252520988,2024-11-09
2024,2024-02-09,1,4179.0,6,3.28076841963139,2024-08-09
2024,2024-02-09,1,4179.0,3,2.335444041211424,2024-05-09
2024,2024-02-09,1,4179.0,0,1.0889625743831648,2024-02-09
2024,2024-02-09,1,742.0,18,3.051012224317249,2025-08-09
2024,2024-02-09,1,742.0,15,2.6676892717614624,2025-05-09
2024,2024-02-09,1,742.0,12,2.470604478867807,2025-02-09
2024,2024-02-09,1,742.0,9,2.188496009068241,2024-11-09
2024,2024-02-09,1,742.0,6,1.700817065753554,2024-08-09
2024,2024-02-09,1,742.0,3,1.6417926001325938,2024-05-09
2024,2024-02-09,1,742.0,0,1.116937702700943,2024-02-09
2024,2024-02-09,1,5020.0,18,3.4172577110646376,2025-08-09
2024,2024-02-09,1,5020.0,15,3.599862386755415,2025-05-09
2024,2024-02-09,1,5020.0,12,3.568785099100122,2025-02-09
2024,2024-02-09,1,5020.0,9,3.4423334696508316,2024-11-09
2024,2024-02-09,1,5020.0,6,2.382032987093212,2024-08-09
2024,2024-02-09,1,5020.0,3,1.5271853453412914,2024-05-09
2024,2024-02-09,1,5020.0,0,0.8490269213576367,2024-02-09
2024,2024-02-09,1,3612.0,18,9.055442088528734,2025-08-09
2024,2024-02-09,1,3612.0,15,8.61308094639462,2025-05-09
2024,2024-02-09,1,3612.0,12,8.04661858213607,2025-02-09
2024,2024-02-09,1,3612.0,9,7.121647356519365,2024-11-09
2024,2024-02-09,1,3612.0,6,6.090568915347504,2024-08-09
2024,2024-02-09,1,3612.0,3,4.079551419226463,2024-05-09
2024,2024-02-09,1,3612.0,0,2.449631550508839,2024-02-09
2024,2024-02-09,1,9610.0,18,4.755833656530356,2025-08-09
2024,2024-02-09,1,9610.0,15,4.7445191677026415,2025-05-09
2024,2024-02-09,1,9610.0,12,4.814885229546731,2025-02-09
2024,2024-02-09,1,9610.0,9,4.400101702043294,2024-11-09
2024,2024-02-09,1,9610.0,6,3.493271650260278,2024-08-09
2024,2024-02-09,1,9610.0,3,2.729738420841203,2024-05-09
2024,2024-02-09,1,9610.0,0,1.3285619219936589,2024-02-09
2024,2024-02-09,1,2344.0,18,3.6866987144028327,2025-08-09
2024,2024-02-09,1,2344.0,15,3.695647169088757,2025-05-09
2024,2024-02-09,1,2344.0,12,3.3776114037407585,2025-02-09
2024,2024-02-09,1,2344.0,9,3.220376069105476,2024-11-09
2024,2024-02-09,1,2344.0,6,3.268706769690214,2024-08-09
2024,2024-02-09,1,2344.0,3,2.1907564437969262,2024-05-09
2024,2024-02-09,1,2344.0,0,1.0826148324174099,2024-02-09
2024,2024-02-09,1,1571.0,18,3.5007999633324944,2025-08-09
2024,2024-02-09,1,1571.0,15,3.913479989766154,2025-05-09
2024,2024-02-09,1,1571.0,12,4.260124623802498,2025-02-09
2024,2024-02-09,1,1571.0,9,4.814458256730026,2024-11-09
2024,2024-02-09,1,1571.0,6,3.654973125463254,2024-08-09
2024,2024-02-09,1,1571.0,3,2.4400781031814764,2024-05-09
2024,2024-02-09,1,1571.0,0,1.1865497126316178,2024-02-09
2024,2024-02-09,1,7502.0,18,7.229734783871826,2025-08-09
2024,2024-02-09,1,7502.0,15,6.336476257314549,2025-05-09
2024,2024-02-09,1,7502.0,12,6.3346165870268925,2025-02-09
2024,2024-02-09,1,7502.0,9,6.365720782022134,2024-11-09
2024,2024-02-09,1,7502.0,6,5.570244811000699,2024-08-09
2024,2024-02-09,1,7502.0,3,3.7294138823553675,2024-05-09
2024,2024-02-09,1,7502.0,0,1.8878848362665233,2024-02-09
2024,2024-02-10,1,7692.0,18,5.044457971157412,2025-08-10
2024,2024-02-10,1,7692.0,15,4.700820357355115,2025-05-10
2024,2024-02-10,1,7692.0,12,4.466644451709347,2025-02-10
2024,2024-02-10,1,7692.0,9,3.8013642526788014,2024-11-10
2024,2024-02-10,1,7692.0,6,3.0896456560596213,2024-08-10
2024,2024-02-10,1,7692.0,3,2.442714499651859,2024-05-10
2024,2024-02-10,1,7692.0,0,1.2935503977717,2024-02-10
2024,2024-02-10,1,400.0,18,4.632890690816046,2025-08-10
2024,2024-02-10,1,400.0,15,4.024770845445536,2025-05-10
2024,2024-02-10,1,400.0,12,4.299746694915719,2025-02-10
2024,2024-02-10,1,400.0,9,4.079761898055618,2024-11-10
2024,2024-02-10,1,400.0,6,3.06006127756252,2024-08-10
2024,2024-02-10,1,400.0,3,2.447430455224701,2024-05-10
2024,2024-02-10,1,400.0,0,1.3048847146362434,2024-02-10
2024,2024-02-10,1,3130.0,18,6.194162056176262,2025-08-10
2024,2024-02-10,1,3130.0,15,6.416794899665998,2025-05-10
2024,2024-02-10,1,3130.0,12,6.100122792156929,2025-02-10
2024,2024-02-10,1,3130.0,9,6.7392877054575155,2024-11-10
2024,2024-02-10,1,3130.0,6,5.395751492554266,2024-08-10
2024,2024-02-10,1,3130.0,3,4.02417168980486,2024-05-10
2024,2024-02-10,1,3130.0,0,2.394339987312593,2024-02-10
2024,2024-02-10,2,3130.0,18,4.342731667526899,2025-08-10
2024,2024-02-10,2,3130.0,15,4.889885313938045,2025-05-10
2024,2024-02-10,2,3130.0,12,5.062740434924775,2025-02-10
2024,2024-02-10,2,3130.0,9,4.319926053596644,2024-11-10
2024,2024-02-10,2,3130.0,6,3.527784478821824,2024-08-10
2024,2024-02-10,2,3130.0,3,2.1477210915561122,2024-05-10
2024,2024-02-10,2,3130.0,0,1.2187598844895833,2024-02-10
2024,2024-02-10,1,3210.0,18,12.967904109181184,2025-08-10
2024,2024-02-10,1,3210.0,15,14.293587638154666,2025-05-10
2024,2024-02-10,1,3210.0,12,13.643710500101278,2025-02-10
2024,2024-02-10,1,3210.0,9,12.113636113699922,2024-11-10
2024,2024-02-10,1,3210.0,6,9.314903223015275,2024-08-10
2024,2024-02-10,1,3210.0,3,5.161962408408778,2024-05-10
2024,2024-02-10,1,3210.0,0,2.7413199683013163,2024-02-10
2024,2024-02-10,1,6999.0,18,9.806273767314304,2025-08-10
2024,2024-02-10,1,6999.0,15,10.951774798177013,2025-05-10
2024,2024-02-10,1,6999.0,12,11.821665608564116,2025-02-10
2024,2024-02-10,1,6999.0,9,11.208557603017832,2024-11-10
2024,2024-02-10,1,6999.0,6,8.571514675110645,2024-08-10
2024,2024-02-10,1,6999.0,3,6.18870438607238,2024-05-10
2024,2024-02-10,1,6999.0,0,3.420004206543724,2024-02-10
2024,2024-02-10,2,6999.0,18,14.750316597840433,2025-08-10
2024,2024-02-10,2,6999.0,15,13.553343489049606,2025-05-10
2024,2024-02-10,2,6999.0,12,12.95633586280531,2025-02-10
2024,2024-02-10,2,6999.0,9,10.314799353085768,2024-11-10
2024,2024-02-10,2,6999.0,6,9.323466683604185,2024-08-10
2024,2024-02-10,2,6999.0,3,6.427153632692175,2024-05-10
2024,2024-02-10,2,6999.0,0,3.3637378390585155,2024-02-10
2024,2024-02-10,3,6999.0,18,13.711695808940656,2025-08-10
2024,2024-02-10,3,6999.0,15,12.75345480648501,2025-05-10
2024,2024-02-10,3,6999.0,12,17.47182971403659,2025-02-10
2024,2024-02-10,3,6999.0,9,17.58576717260347,2024-11-10
2024,2024-02-10,3,6999.0,6,16.123765886852507,2024-08-10
2024,2024-02-10,3,6999.0,3,10.564928353362347,2024-05-10
2024,2024-02-10,3,6999.0,0,4.9476600244513005,2024-02-10
2024,2024-02-10,1,3005.0,18,1.9862511781613346,2025-08-10
2024,2024-02-10,1,3005.0,15,1.8852879404281553,2025-05-10
2024,2024-02-10,1,3005.0,12,2.0159868379398076,2025-02-10
2024,2024-02-10,1,3005.0,9,2.152324726865322,2024-11-10
2024,2024-02-10,1,3005.0,6,1.908043994312082,2024-08-10
2024,2024-02-10,1,3005.0,3,1.4674024512137762,2024-05-10
2024,2024-02-10,1,3005.0,0,0.9202960231827808,2024-02-10
2024,2024-02-10,1,5702.0,18,5.275423738994073,2025-08-10
2024,2024-02-10,1,5702.0,15,6.266508538066757,2025-05-10
2024,2024-02-10,1,5702.0,12,6.35703369047433,2025-02-10
2024,2024-02-10,1,5702.0,9,5.503873535999598,2024-11-10
2024,2024-02-10,1,5702.0,6,4.199064207023725,2024-08-10
2024,2024-02-10,1,5702.0,3,2.8757636026397453,2024-05-10
2024,2024-02-10,1,5702.0,0,1.4218871094835366,2024-02-10
2024,2024-02-10,1,5894.0,18,4.503731658441604,2025-08-10
2024,2024-02-10,1,5894.0,15,4.349441041760879,2025-05-10
2024,2024-02-10,1,5894.0,12,3.673962276897696,2025-02-10
2024,2024-02-10,1,5894.0,9,3.719453091777929,2024-11-10
2024,2024-02-10,1,5894.0,6,2.790497113968817,2024-08-10
2024,2024-02-10,1,5894.0,3,1.8021072568097711,2024-05-10
2024,2024-02-10,1,5894.0,0,0.9488889975637077,2024-02-10
2024,2024-02-10,1,3274.0,18,8.568553684396225,2025-08-10
2024,2024-02-10,1,3274.0,15,9.623867740741868,2025-05-10
2024,2024-02-10,1,3274.0,12,10.297973253923464,2025-02-10
2024,2024-02-10,1,3274.0,9,8.823615510379751,2024-11-10
2024,2024-02-10,1,3274.0,6,6.303002944233877,2024-08-10
2024,2024-02-10,1,3274.0,3,4.884379570907711,2024-05-10
2024,2024-02-10,1,3274.0,0,2.7299961825854226,2024-02-10
2024,2024-02-11,2,3274.0,18,5.780460891525573,2025-08-11
2024,2024-02-11,2,3274.0,15,5.883369838820443,2025-05-11
2024,2024-02-11,2,3274.0,12,4.939829069718935,2025-02-11
2024,2024-02-11,2,3274.0,9,4.350520750655635,2024-11-11
2024,2024-02-11,2,3274.0,6,4.308237185976062,2024-08-11
2024,2024-02-11,2,3274.0,3,3.1852745721398468,2024-05-11
2024,2024-02-11,2,3274.0,0,1.4537132162323285,2024-02-11
2024,2024-02-11,1,9724.0,18,5.78827984762401,2025-08-11
2024,2024-02-11,1,9724.0,15,4.874569766576424,2025-05-11
2024,2024-02-11,1,9724.0,12,3.9845702769333506,2025-02-11
2024,2024-02-11,1,9724.0,9,4.393763254330051,2024-11-11
2024,2024-02-11,1,9724.0,6,3.371792353259838,2024-08-11
2024,2024-02-11,1,9724.0,3,1.9259753774595227,2024-05-11
2024,2024-02-11,1,9724.0,0,0.8965699914664462,2024-02-11
2024,2024-02-11,2,9724.0,18,7.5183280631010385,2025-08-11
2024,2024-02-11,2,9724.0,15,7.8194997176045975,2025-05-11
2024,2024-02-11,2,9724.0,12,7.33588513706743,2025-02-11
2024,2024-02-11,2,9724.0,9,6.649773619422908,2024-11-11
2024,2024-02-11,2,9724.0,6,5.455125525109888,2024-08-11
2024,2024-02-11,2,9724.0,3,3.7756329599974556,2024-05-11
2024,2024-02-11,2,9724.0,0,1.9752546636062367,2024-02-11
2024,2024-02-11,1,1018.0,18,4.470494696692769,2025-08-11
2024,2024-02-11,1,1018.0,15,4.784298191725082,2025-05-11
2024,2024-02-11,1,1018.0,12,5.246427509390552,2025-02-11
2024,2024-02-11,1,1018.0,9,5.021441782584883,2024-11-11
2024,2024-02-11,1,1018.0,6,3.878192138795567,2024-08-11
2024,2024-02-11,1,1018.0,3,2.7169114364198905,2024-05-11
2024,2024-02-11,1,1018.0,0,1.6330161684908548,2024-02-11
2024,2024-02-11,1,1024.0,18,8.741754476171508,2025-08-11
2024,2024-02-11,1,1024.0,15,9.784446094923517,2025-05-11
2024,2024-02-11,1,1024.0,12,9.255799536251388,2025-02-11
2024,2024-02-11,1,1024.0,9,7.468265412377308,2024-11-11
2024,2024-02-11,1,1024.0,6,7.368616022205339,2024-08-11
2024,2024-02-11,1,1024.0,3,4.423248409131198,2024-05-11
2024,2024-02-11,1,1024.0,0,2.297205162102667,2024-02-11
2024,2024-02-11,1,3187.0,18,5.3069329662901845,2025-08-11
2024,2024-02-11,1,3187.0,15,5.494248409419565,2025-05-11
2024,2024-02-11,1,3187.0,12,5.674102291815065,2025-02-11
2024,2024-02-11,1,3187.0,9,5.899633890877575,2024-11-11
2024,2024-02-11,1,3187.0,6,4.010039236701135,2024-08-11
2024,2024-02-11,1,3187.0,3,2.8419177909871776,2024-05-11
2024,2024-02-11,1,3187.0,0,1.6028386933926881,2024-02-11
2024,2024-02-11,1,555.0,18,7.493962960551588,2025-08-11
2024,2024-02-11,1,555.0,15,8.228508631663823,2025-05-11
2024,2024-02-11,1,555.0,12,6.727745137904262,2025-02-11
2024,2024-02-11,1,555.0,9,6.499629354755355,2024-11-11
2024,2024-02-11,1,555.0,6,5.137736736564594,2024-08-11
2024,2024-02-11,1,555.0,3,3.304244368105096,2024-05-11
2024,2024-02-11,1,555.0,0,1.772072796623247,2024-02-11
2024,2024-02-11,1,7770.0,18,4.881625169658957,2025-08-11
2024,2024-02-11,1,7770.0,15,5.248479992463529,2025-05-11
2024,2024-02-11,1,7770.0,12,5.348730736213737,2025-02-11
2024,2024-02-11,1,7770.0,9,4.7722227604748095,2024-11-11
2024,2024-02-11,1,7770.0,6,4.000388278262601,2024-08-11
2024,2024-02-11,1,7770.0,3,2.9054983932987466,2024-05-11
2024,2024-02-11,1,7770.0,0,1.6003300052869256,2024-02-11
2024,2024-02-11,1,1180.0,18,4.252469493571273,2025-08-11
2024,2024-02-11,1,1180.0,15,4.204719769795693,2025-05-11
2024,2024-02-11,1,1180.0,12,3.787162649914561,2025-02-11
2024,2024-02-11,1,1180.0,9,3.727297779040693,2024-11-11
2024,2024-02-11,1,1180.0,6,2.9214983666803023,2024-08-11
2024,2024-02-11,1,1180.0,3,1.7393049332319512,2024-05-11
2024,2024-02-11,1,1180.0,0,0.7762527197152065,2024-02-11
2024,2024-02-11,2,1180.0,18,5.700391335908685,2025-08-11
2024,2024-02-11,2,1180.0,15,6.252372299914336,2025-05-11
2024,2024-02-11,2,1180.0,12,6.827143221589248,2025-02-11
2024,2024-02-11,2,1180.0,9,6.877227740678234,2024-11-11
2024,2024-02-11,2,1180.0,6,5.444158632533559,2024-08-11
2024,2024-02-11,2,1180.0,3,3.604799767169549,2024-05-11
2024,2024-02-11,2,1180.0,0,1.6882614404118568,2024-02-11
2024,2024-02-11,1,7264.0,18,7.658240783153827,2025-08-11
2024,2024-02-11,1,7264.0,15,9.10045672053169,2025-05-11
2024,2024-02-11,1,7264.0,12,9.187166027977838,2025-02-11
2024,2024-02-11,1,7264.0,9,8.85633371971219,2024-11-11
2024,2024-02-11,1,7264.0,6,6.672348652650587,2024-08-11
2024,2024-02-11,1,7264.0,3,3.7452671472051353,2024-05-11
2024,2024-02-11,1,7264.0,0,1.7356111482956196,2024-02-11
2024,2024-02-11,1,5435.0,18,5.9739828933915655,2025-08-11
2024,2024-02-11,1,5435.0,15,5.947794903355707,2025-05-11
2024,2024-02-11,1,5435.0,12,5.544420983350981,2025-02-11
2024,2024-02-11,1,5435.0,9,4.444291843992001,2024-11-11
2024,2024-02-11,1,5435.0,6,3.592252888394556,2024-08-11
2024,2024-02-11,1,5435.0,3,2.809071305908346,2024-05-11
2024,2024-02-11,1,5435.0,0,1.6944059587605935,2024-02-11
2024,2024-02-11,2,5435.0,18,4.747644505316359,2025-08-11
2024,2024-02-11,2,5435.0,15,6.088796061337236,2025-05-11
2024,2024-02-11,2,5435.0,12,6.7891162408665755,2025-02-11
2024,2024-02-11,2,5435.0,9,6.74785352714886,2024-11-11
2024,2024-02-11,2,5435.0,6,5.442436281376293,2024-08-11
2024,2024-02-11,2,5435.0,3,3.602489341549701,2024-05-11
2024,2024-02-11,2,5435.0,0,1.7662700394528936,2024-02-11
2024,2024-02-11,1,1638.0,18,3.5856609044691927,2025-08-11
2024,2024-02-11,1,1638.0,15,3.0777774380060547,2025-05-11
2024,2024-02-11,1,1638.0,12,2.3566130189998837,2025-02-11
2024,2024-02-11,1,1638.0,9,2.3145925905913525,2024-11-11
2024,2024-02-11,1,1638.0,6,2.6033676168246145,2024-08-11
2024,2024-02-11,1,1638.0,3,1.9664791545861489,2024-05-11
2024,2024-02-11,1,1638.0,0,0.964597468544243,2024-02-11
2024,2024-02-11,1,7122.0,18,4.261223804595476,2025-08-11
2024,2024-02-11,1,7122.0,15,4.369317618720839,2025-05-11
2024,2024-02-11,1,7122.0,12,4.624516005313133,2025-02-11
2024,2024-02-11,1,7122.0,9,4.574526525662232,2024-11-11
2024,2024-02-11,1,7122.0,6,3.425854194625526,2024-08-11
2024,2024-02-11,1,7122.0,3,2.2879653019420423,2024-05-11
2024,2024-02-11,1,7122.0,0,1.22124197708165,2024-02-11
2024,2024-02-11,1,2463.0,18,3.0467487630650463,2025-08-11
2024,2024-02-11,1,2463.0,15,3.0304838215752867,2025-05-11
2024,2024-02-11,1,2463.0,12,2.5783317150185168,2025-02-11
2024,2024-02-11,1,2463.0,9,2.1445656558066646,2024-11-11
2024,2024-02-11,1,2463.0,6,1.5888477790238784,2024-08-11
2024,2024-02-11,1,2463.0,3,1.0708327467501488,2024-05-11
2024,2024-02-11,1,2463.0,0,0.5918825972203136,2024-02-11
2024,2024-02-11,2,2463.0,18,4.800789891550282,2025-08-11
2024,2024-02-11,2,2463.0,15,4.79853298113141,2025-05-11
2024,2024-02-11,2,2463.0,12,4.774985197615138,2025-02-11
2024,2024-02-11,2,2463.0,9,3.9626795896145683,2024-11-11
2024,2024-02-11,2,2463.0,6,3.0154589211425313,2024-08-11
2024,2024-02-11,2,2463.0,3,2.123016777358508,2024-05-11
2024,2024-02-11,2,2463.0,0,1.104168610457168,2024-02-11
2024,2024-02-11,1,1441.0,18,11.414312520136518,2025-08-11
2024,2024-02-11,1,1441.0,15,12.34115827173364,2025-05-11
2024,2024-02-11,1,1441.0,12,13.154756754048938,2025-02-11
2024,2024-02-11,1,1441.0,9,14.150102164712585,2024-11-11
2024,2024-02-11,1,1441.0,6,11.761122378234123,2024-08-11
2024,2024-02-11,1,1441.0,3,8.757572243248875,2024-05-11
2024,2024-02-11,1,1441.0,0,4.455918646649606,2024-02-11
2024,2024-02-11,2,1441.0,18,7.40400112362398,2025-08-11
2024,2024-02-11,2,1441.0,15,7.544944152145842,2025-05-11
2024,2024-02-11,2,1441.0,12,6.4989681487289515,2025-02-11
2024,2024-02-11,2,1441.0,9,7.406917889067059,2024-11-11
2024,2024-02-11,2,1441.0,6,7.045879308887055,2024-08-11
2024,2024-02-11,2,1441.0,3,5.748266269119755,2024-05-11
2024,2024-02-11,2,1441.0,0,2.5855177694057003,2024-02-11
2024,2024-02-11,1,788.0,18,5.621274398905632,2025-08-11
2024,2024-02-11,1,788.0,15,5.5027197756535084,2025-05-11
2024,2024-02-11,1,788.0,12,5.459155961759442,2025-02-11
2024,2024-02-11,1,788.0,9,6.07344957463563,2024-11-11
2024,2024-02-11,1,788.0,6,4.739201594033977,2024-08-11
2024,2024-02-11,1,788.0,3,2.88813705662166,2024-05-11
2024,2024-02-11,1,788.0,0,1.3107166681865292,2024-02-11
2024,2024-02-11,1,213.0,18,4.590987525041051,2025-08-11
2024,2024-02-11,1,213.0,15,4.973682538303459,2025-05-11
2024,2024-02-11,1,213.0,12,3.933671050768843,2025-02-11
2024,2024-02-11,1,213.0,9,3.306371816534174,2024-11-11
2024,2024-02-11,1,213.0,6,2.4938837371451457,2024-08-11
2024,2024-02-11,1,213.0,3,1.7587198821301955,2024-05-11
2024,2024-02-11,1,213.0,0,1.0038720121446494,2024-02-11
2024,2024-02-11,2,213.0,18,3.576432830399799,2025-08-11
2024,2024-02-11,2,213.0,15,3.4325385363625007,2025-05-11
2024,2024-02-11,2,213.0,12,3.2003778554508746,2025-02-11
2024,2024-02-11,2,213.0,9,2.927749059300378,2024-11-11
2024,2024-02-11,2,213.0,6,2.259098125045155,2024-08-11
2024,2024-02-11,2,213.0,3,1.8182927241318212,2024-05-11
2024,2024-02-11,2,213.0,0,0.7903613612759678,2024-02-11
2024,2024-02-12,1,8081.0,18,6.274444686365118,2025-08-12
2024,2024-02-12,1,8081.0,15,5.685608432978417,2025-05-12
2024,2024-02-12,1,8081.0,12,5.088801753299762,2025-02-12
2024,2024-02-12,1,8081.0,9,3.8093052037622677,2024-11-12
2024,2024-02-12,1,8081.0,6,2.726252121153717,2024-08-12
2024,2024-02-12,1,8081.0,3,1.573902917434149,2024-05-12
2024,2024-02-12,1,8081.0,0,0.7146046955197913,2024-02-12
2024,2024-02-12,1,7884.0,18,9.058280189519603,2025-08-12
2024,2024-02-12,1,7884.0,15,9.54894751034044,2025-05-12
2024,2024-02-12,1,7884.0,12,9.90440709484801,2025-02-12
2024,2024-02-12,1,7884.0,9,10.609135956519284,2024-11-12
2024,2024-02-12,1,7884.0,6,8.635521340520354,2024-08-12
2024,2024-02-12,1,7884.0,3,6.425725741022924,2024-05-12
2024,2024-02-12,1,7884.0,0,2.901182286871518,2024-02-12
2024,2024-02-12,1,4322.0,18,8.813559481890842,2025-08-12
2024,2024-02-12,1,4322.0,15,8.092160347213577,2025-05-12
2024,2024-02-12,1,4322.0,12,8.612177599425099,2025-02-12
2024,2024-02-12,1,4322.0,9,7.077419486780663,2024-11-12
2024,2024-02-12,1,4322.0,6,5.897719521998431,2024-08-12
2024,2024-02-12,1,4322.0,3,3.3029335531578927,2024-05-12
2024,2024-02-12,1,4322.0,0,1.8888241909361658,2024-02-12
2024,2024-02-12,2,4322.0,18,9.939483599751112,2025-08-12
2024,2024-02-12,2,4322.0,15,10.91899580520234,2025-05-12
2024,2024-02-12,2,4322.0,12,9.773140590666495,2025-02-12
2024,2024-02-12,2,4322.0,9,8.723119762786117,2024-11-12
2024,2024-02-12,2,4322.0,6,8.008588983545675,2024-08-12
2024,2024-02-12,2,4322.0,3,5.801682701958614,2024-05-12
2024,2024-02-12,2,4322.0,0,3.147458107283257,2024-02-12
2024,2024-02-12,1,1690.0,18,5.41947701075829,2025-08-12
2024,2024-02-12,1,1690.0,15,4.885933032624452,2025-05-12
2024,2024-02-12,1,1690.0,12,4.439265221196225,2025-02-12
2024,2024-02-12,1,1690.0,9,3.95378880748066,2024-11-12
2024,2024-02-12,1,1690.0,6,3.0588023666380635,2024-08-12
2024,2024-02-12,1,1690.0,3,2.236059724701136,2024-05-12
2024,2024-02-12,1,1690.0,0,1.281641509826484,2024-02-12
2024,2024-02-12,1,9889.0,18,3.3372654969804683,2025-08-12
2024,2024-02-12,1,9889.0,15,2.9670994302026337,2025-05-12
2024,2024-02-12,1,9889.0,12,3.3695903838180126,2025-02-12
2024,2024-02-12,1,9889.0,9,3.200468235922696,2024-11-12
2024,2024-02-12,1,9889.0,6,2.9002086597964376,2024-08-12
2024,2024-02-12,1,9889.0,3,2.166173134869631,2024-05-12
2024,2024-02-12,1,9889.0,0,1.0747835833020434,2024-02-12
2024,2024-02-12,1,6670.0,18,5.523154524286655,2025-08-12
2024,2024-02-12,1,6670.0,15,6.014735885975679,2025-05-12
2024,2024-02-12,1,6670.0,12,5.170737416494527,2025-02-12
2024,2024-02-12,1,6670.0,9,4.624825068820242,2024-11-12
2024,2024-02-12,1,6670.0,6,3.633247311317398,2024-08-12
2024,2024-02-12,1,6670.0,3,1.9904772739416257,2024-05-12
2024,2024-02-12,1,6670.0,0,1.1569590144202275,2024-02-12
2024,2024-02-12,1,7364.0,18,5.994694702208506,2025-08-12
2024,2024-02-12,1,7364.0,15,5.8653746301615675,2025-05-12
2024,2024-02-12,1,7364.0,12,5.078872444048207,2025-02-12
2024,2024-02-12,1,7364.0,9,4.521652989621534,2024-11-12
2024,2024-02-12,1,7364.0,6,3.4431452626036867,2024-08-12
2024,2024-02-12,1,7364.0,3,2.472795838386869,2024-05-12
2024,2024-02-12,1,7364.0,0,1.233398495592883,2024-02-12
2024,2024-02-12,1,9683.0,18,5.991140435928307,2025-08-12
2024,2024-02-12,1,9683.0,15,5.606829931748128,2025-05-12
2024,2024-02-12,1,9683.0,12,6.343949288570322,2025-02-12
2024,2024-02-12,1,9683.0,9,5.622697816625799,2024-11-12
